timestep,robot_id,px,py
5826,khiv16,-0.281336,-1.27277,3.13908
5826,khiv17,-1.30247,-0.652639,2.02867
5826,khiv18,0.705149,-0.583985,-2.00064
5826,khiv19,0.22549,-1.1566,-2.74009
5826,khiv2,-0.54507,0.864938,0.164217
5826,khiv20,0.0313708,-1.22574,-2.87637
5826,khiv21,0.500259,0.547291,-0.719083
5826,khiv22,0.0548527,0.811501,-0.312418
5826,khiv23,0.778736,0.0188664,-1.42502
5826,khiv24,0.578262,-0.782664,-2.15851
5826,khiv25,0.4849,-0.888237,-2.24813
5826,khiv26,-1.11551,-0.911014,2.30907
5826,khiv27,0.590567,0.439302,-0.909985
5826,khiv28,-1.21893,0.429041,0.969343
5826,khiv29,-1.335,0.0586229,1.16082
5826,khiv3,-1.38953,-0.0735246,1.2987
5826,khiv4,0.788774,-0.287666,-1.70887
5826,khiv5,-1.09062,0.570046,0.820436
5826,khiv6,-0.59634,-1.22808,2.90061
5826,khiv7,-0.867296,-1.10771,2.58155
5826,khiv8,0.716967,0.377476,-1.3991
5826,khiv9,0.720799,0.236786,-1.1331
5827,khiv0,0.383051,-0.993695,-2.20626
5827,khiv1,-0.2483,0.87789,-0.033707
5827,khiv10,-1.40336,-0.348188,1.63835
5827,khiv11,-1.26104,0.185681,1.09658
5827,khiv12,0.39954,0.638036,-0.601016
5827,khiv13,-0.833775,0.762448,0.476255
5827,khiv14,0.358221,-1.13215,-2.82995
5827,khiv15,-1.30106,0.320565,1.00525
5827,khiv16,-0.286435,-1.27273,3.07646
5827,khiv17,-1.3047,-0.648169,1.95276
5827,khiv18,0.703,-0.58861,-2.06326
5827,khiv19,0.220058,-1.15895,-2.69644
5827,khiv2,-0.539255,0.865933,0.20786
5827,khiv20,0.0256863,-1.22732,-2.83273
5827,khiv21,0.504135,0.543815,-0.781702
5827,khiv22,0.0596972,0.809909,-0.375036
5827,khiv23,0.779623,0.0130345,-1.38138
5827,khiv24,0.575413,-0.786893,-2.22113
5827,khiv25,0.481246,-0.892824,-2.20449
5827,khiv26,-1.1195,-0.906672,2.35272
5827,khiv27,0.593781,0.43523,-0.866341
5827,khiv28,-1.21613,0.433181,0.893442
5827,khiv29,-1.33268,0.0640455,1.20446
5827,khiv3,-1.38789,-0.067753,1.35563
5827,khiv4,0.788117,-0.292621,-1.78477
5827,khiv5,-1.08712,0.573752,0.757818
5827,khiv6,-0.601285,-1.22684,2.83799
5827,khiv7,-0.872365,-1.1045,2.63848
5827,khiv8,0.719804,0.37263,-1.475
5827,khiv9,0.722839,0.23192,-1.19572
5828,khiv0,0.379893,-0.997651,-2.26888
5828,khiv1,-0.243205,0.877684,-0.0963255
5828,khiv10,-1.40374,-0.342201,1.69528
5828,khiv11,-1.25869,0.190171,1.03396
5828,khiv12,0.403711,0.635181,-0.663634
5828,khiv13,-0.829231,0.764762,0.413637
5828,khiv14,0.353015,-1.13575,-2.7863
5828,khiv15,-1.29792,0.325597,1.04889
5828,khiv16,-0.292324,-1.27238,3.1201
5828,khiv17,-1.30694,-0.642709,1.99641
5828,khiv18,0.700239,-0.593823,-2.01962
5828,khiv19,0.214631,-1.1615,-2.63952
5828,khiv2,-0.53426,0.86696,0.145242
5828,khiv20,0.0208202,-1.22884,-2.89535
5828,khiv21,0.508048,0.540185,-0.738058
5828,khiv22,0.0651977,0.807777,-0.331393
5828,khiv23,0.780558,0.0080213,-1.444
5828,khiv24,0.571866,-0.791607,-2.17748
5828,khiv25,0.478205,-0.896918,-2.26711
5828,khiv26,-1.12308,-0.903035,2.2901
5828,khiv27,0.596683,0.430911,-0.92896
5828,khiv28,-1.21246,0.437801,0.937085
5828,khiv29,-1.33083,0.0687972,1.14184
5828,khiv3,-1.38677,-0.0627788,1.29301
5828,khiv4,0.786902,-0.298394,-1.74113
5828,khiv5,-1.08286,0.577829,0.801461
5828,khiv6,-0.606924,-1.2251,2.88164
5828,khiv7,-0.876816,-1.10201,2.57586
5828,khiv8,0.722144,0.367199,-1.43136
5828,khiv9,0.725024,0.226431,-1.15208
5829,khiv0,0.376055,-1.00212,-2.22524
5829,khiv1,-0.23733,0.877148,-0.0526823
5829,khiv10,-1.40434,-0.337137,1.63266
5829,khiv11,-1.2557,0.195256,1.0776
5829,khiv12,0.408278,0.631827,-0.619991
5829,khiv13,-0.823842,0.767162,0.45728
5829,khiv14,0.348844,-1.14016,-2.84892
5829,khiv15,-1.2949,0.330785,1.10582
5829,khiv16,-0.298321,-1.27222,-3.10616
5829,khiv17,-1.30939,-0.637234,2.05333
5829,khiv18,0.697612,-0.599217,-1.96269
5829,khiv19,0.210096,-1.16392,-2.70214
5829,khiv2,-0.528428,0.867845,0.188885
5829,khiv20,0.0151067,-1.23031,-2.8517
5829,khiv21,0.511861,0.536548,-0.800677
5829,khiv22,0.0700111,0.806094,-0.394012
5829,khiv23,0.781335,0.0021736,-1.40036
5829,khiv24,0.568424,-0.796521,-2.12056
5829,khiv25,0.474452,-0.90145,-2.22346
5829,khiv26,-1.12699,-0.898618,2.33374
5829,khiv27,0.599845,0.42616,-0.885317
5829,khiv28,-1.20889,0.44262,0.994011
5829,khiv29,-1.3284,0.0741748,1.18549
5829,khiv3,-1.38518,-0.0570974,1.33665
5829,khiv4,0.785859,-0.304302,-1.6842
5829,khiv5,-1.07929,0.581474,0.738842
5829,khiv6,-0.611845,-1.22377,2.81902
5829,khiv7,-0.881813,-1.09887,2.6195
5829,khiv8,0.725381,0.362536,-1.37443
5829,khiv9,0.727073,0.221751,-1.2147
5830,khiv0,0.372082,-1.00569,-2.28785
5830,khiv1,-0.232239,0.876853,-0.115301
5830,khiv10,-1.40473,-0.331251,1.6763
5830,khiv11,-1.25326,0.199735,1.01498
5830,khiv12,0.413126,0.62837,-0.563065
5830,khiv13,-0.818448,0.769787,0.514206
5830,khiv14,0.343671,-1.1435,-2.80528
5830,khiv15,-1.29259,0.335327,1.0432
5830,khiv16,-0.303418,-1.27237,3.11441
5830,khiv17,-1.31173,-0.632702,1.99071
5830,khiv18,0.695633,-0.603916,-2.02531
5830,khiv19,0.204771,-1.16646,-2.65849
5830,khiv2,-0.523414,0.868776,0.126266
5830,khiv20,0.0102126,-1.23174,-2.91432
5830,khiv21,0.516011,0.532284,-0.757034
5830,khiv22,0.0754702,0.803858,-0.350368
5830,khiv23,0.782174,-0.00285638,-1.46297
5830,khiv24,0.565731,-0.800851,-2.18318
5830,khiv25,0.471323,-0.905839,-2.16654
5830,khiv26,-1.13049,-0.894914,2.27112
5830,khiv27,0.60328,0.421681,-0.828391
5830,khiv28,-1.20608,0.446875,0.931392
5830,khiv29,-1.32646,0.0788905,1.12287
5830,khiv3,-1.38397,-0.0521431,1.27403
5830,khiv4,0.785248,-0.309364,-1.74682
5830,khiv5,-1.07495,0.58547,0.782486
5830,khiv6,-0.61745,-1.22193,2.86266
5830,khiv7,-0.88622,-1.09631,2.55688
5830,khiv8,0.728284,0.357023,-1.43705
5830,khiv9,0.729159,0.216233,-1.17106
5831,khiv0,0.368249,-1.0099,-2.24421
5831,khiv1,-0.226376,0.876206,-0.0716576
5831,khiv10,-1.40524,-0.326177,1.61369
5831,khiv11,-1.25018,0.204732,1.05862
5831,khiv12,0.417419,0.62562,-0.625684
5831,khiv13,-0.813991,0.772265,0.451587
5831,khiv14,0.33937,-1.14763,-2.8679
5831,khiv15,-1.29009,0.339693,0.967301
5831,khiv16,-0.308416,-1.27226,3.03851
5831,khiv17,-1.31416,-0.627328,2.03436
5831,khiv18,0.693071,-0.60923,-1.98167
5831,khiv19,0.200174,-1.16879,-2.72111
5831,khiv2,-0.517566,0.86955,0.16991
5831,khiv20,0.00447233,-1.2331,-2.87068
5831,khiv21,0.519699,0.528763,-0.819652
5831,khiv22,0.0810961,0.801774,-0.293442
5831,khiv23,0.78284,-0.00871778,-1.41933
5831,khiv24,0.562573,-0.805613,-2.13953
5831,khiv25,0.468282,-0.910081,-2.22916
5831,khiv26,-1.13432,-0.890424,2.31477
5831,khiv27,0.606667,0.417922,-0.891009
5831,khiv28,-1.20258,0.451628,0.975036
5831,khiv29,-1.32394,0.0842211,1.16651
5831,khiv3,-1.38228,-0.0464928,1.31768
5831,khiv4,0.784246,-0.315177,-1.70318
5831,khiv5,-1.07132,0.589047,0.719867
5831,khiv6,-0.622345,-1.2205,2.80004
5831,khiv7,-0.891156,-1.09308,2.60052
5831,khiv8,0.731046,0.352022,-1.3934
5831,khiv9,0.731047,0.211359,-1.23367
5832,khiv0,0.364718,-1.01374,-2.30683
5832,khiv1,-0.221291,0.875814,-0.134276
5832,khiv10,-1.40553,-0.320285,1.65733
5832,khiv11,-1.24767,0.209134,0.996006
5832,khiv12,0.421489,0.622718,-0.701585
5832,khiv13,-0.809507,0.774475,0.375686
5832,khiv14,0.334187,-1.15113,-2.82425
5832,khiv15,-1.28677,0.344602,1.01094
5832,khiv16,-0.314287,-1.2717,3.08215
5832,khiv17,-1.31642,-0.622755,1.97174
5832,khiv18,0.69101,-0.613895,-2.04429
5832,khiv19,0.194801,-1.17123,-2.67747
5832,khiv2,-0.512535,0.870387,0.107291
5832,khiv20,-0.000448113,-1.23444,-2.9333
5832,khiv21,0.523559,0.525322,-0.776009
5832,khiv22,0.0859673,0.800266,-0.356061
5832,khiv23,0.783583,-0.0137628,-1.48195
5832,khiv24,0.559856,-0.809874,-2.20215
5832,khiv25,0.46477,-0.914708,-2.18551
5832,khiv26,-1.13775,-0.886654,2.25215
5832,khiv27,0.609824,0.41407,-0.966911
5832,khiv28,-1.1997,0.455834,0.912417
5832,khiv29,-1.32191,0.0888992,1.10389
5832,khiv3,-1.38097,-0.0415624,1.25506
5832,khiv4,0.783547,-0.320229,-1.7658
5832,khiv5,-1.0669,0.59296,0.76351
5832,khiv6,-0.627914,-1.21855,2.84369
5832,khiv7,-0.895514,-1.09043,2.53791
5832,khiv8,0.733274,0.346445,-1.45602
5832,khiv9,0.733015,0.205777,-1.19003
5833,khiv0,0.360637,-1.01797,-2.26319
5833,khiv1,-0.215441,0.875056,-0.0906329
5833,khiv10,-1.40594,-0.315203,1.59471
5833,khiv11,-1.24449,0.214102,1.03965
5833,khiv12,0.425906,0.619249,-0.657942
5833,khiv13,-0.804034,0.776675,0.419329
5833,khiv14,0.329757,-1.15528,-2.76733
5833,khiv15,-1.28356,0.349671,1.06787
5833,khiv16,-0.320275,-1.27131,3.13908
5833,khiv17,-1.31875,-0.617336,2.01538
5833,khiv18,0.688348,-0.619159,-2.00064
5833,khiv19,0.190229,-1.17349,-2.74009
5833,khiv2,-0.506674,0.87105,0.150934
5833,khiv20,-0.00621315,-1.23569,-2.88965
5833,khiv21,0.527271,0.521528,-0.838628
5833,khiv22,0.0915072,0.798239,-0.312418
5833,khiv23,0.784138,-0.0196358,-1.43831
5833,khiv24,0.5564,-0.814655,-2.15851
5833,khiv25,0.461328,-0.919563,-2.12859
5833,khiv26,-1.14149,-0.882092,2.29579
5833,khiv27,0.612881,0.409261,-0.923267
5833,khiv28,-1.19611,0.460519,0.95606
5833,khiv29,-1.31928,0.0941809,1.14754
5833,khiv3,-1.37917,-0.0359453,1.2987
5833,khiv4,0.782434,-0.326022,-1.72215
5833,khiv5,-1.0632,0.596467,0.700892
5833,khiv6,-0.632781,-1.21703,2.78107
5833,khiv7,-0.900388,-1.08711,2.58155
5833,khiv8,0.736358,0.341687,-1.41238
5833,khiv9,0.734885,0.201023,-1.25265
5834,khiv0,0.357423,-1.02178,-2.3258
5834,khiv1,-0.210365,0.874568,-0.153252
5834,khiv10,-1.40612,-0.309306,1.63835
5834,khiv11,-1.24188,0.218485,0.977031
5834,khiv12,0.430618,0.615612,-0.601016
5834,khiv13,-0.798543,0.779093,0.476255
5834,khiv14,0.32448,-1.15863,-2.82995
5834,khiv15,-1.28107,0.354122,1.00525
5834,khiv16,-0.325374,-1.27127,3.07646
5834,khiv17,-1.32092,-0.612721,1.95276
5834,khiv18,0.686199,-0.623783,-2.06326
5834,khiv19,0.184812,-1.17582,-2.69644
5834,khiv2,-0.501628,0.87179,0.0883156
5834,khiv20,-0.0111581,-1.23694,-2.95227
5834,khiv21,0.531257,0.51711,-0.794984
5834,khiv22,0.0963518,0.796647,-0.375036
5834,khiv23,0.784786,-0.0246939,-1.50093
5834,khiv24,0.55355,-0.818884,-2.22113
5834,khiv25,0.4586,-0.923871,-2.19121
5834,khiv26,-1.14485,-0.878257,2.23317
5834,khiv27,0.616072,0.404707,-0.866341
5834,khiv28,-1.19315,0.46467,0.893442
5834,khiv29,-1.31716,0.0988196,1.08492
5834,khiv3,-1.37753,-0.0301736,1.35563
5834,khiv4,0.781639,-0.331059,-1.78477
5834,khiv5,-1.05871,0.600295,0.744535
5834,khiv6,-0.638312,-1.21498,2.82471
5834,khiv7,-0.904694,-1.08438,2.51893
5834,khiv8,0.738982,0.336114,-1.475
5834,khiv9,0.73676,0.19543,-1.20901
5835,khiv0,0.353667,-1.02578,-2.28216
5835,khiv1,-0.20453,0.873698,-0.109608
5835,khiv10,-1.40643,-0.304216,1.57573
5835,khiv11,-1.23861,0.223392,1.02067
5835,khiv12,0.434805,0.6127,-0.663634
5835,khiv13,-0.793996,0.781401,0.413637
5835,khiv14,0.320001,-1.16246,-2.90585
5835,khiv15,-1.27794,0.35912,1.04889
5835,khiv16,-0.331262,-1.27091,3.1201
5835,khiv17,-1.32315,-0.607259,1.99641
5835,khiv18,0.683438,-0.628996,-2.01962
5835,khiv19,0.180162,-1.17798,-2.75906
5835,khiv2,-0.495755,0.872342,0.131959
5835,khiv20,-0.0169459,-1.23808,-2.90863
5835,khiv21,0.535261,0.513723,-0.738058
5835,khiv22,0.101852,0.794515,-0.331393
5835,khiv23,0.785229,-0.0305764,-1.45728
5835,khiv24,0.550056,-0.823577,-2.17748
5835,khiv25,0.455667,-0.927977,-2.26711
5835,khiv26,-1.1485,-0.873625,2.27682
5835,khiv27,0.61929,0.400804,-0.92896
5835,khiv28,-1.18948,0.469286,0.937085
5835,khiv29,-1.31443,0.10405,1.12856
5835,khiv3,-1.37641,-0.0251995,1.29301
5835,khiv4,0.780417,-0.33683,-1.74113
5835,khiv5,-1.05494,0.603731,0.681916
5835,khiv6,-0.643149,-1.21336,2.76209
5835,khiv7,-0.909504,-1.08096,2.56257
5835,khiv8,0.741579,0.331038,-1.43136
5835,khiv9,0.738418,0.19037,-1.27162
5836,khiv0,0.349966,-1.02952,-2.34478
5836,khiv1,-0.199464,0.873115,-0.172227
5836,khiv10,-1.40649,-0.298318,1.61938
5836,khiv11,-1.23545,0.228493,1.0776
5836,khiv12,0.439471,0.609091,-0.619991
5836,khiv13,-0.788607,0.7838,0.45728
5836,khiv14,0.314695,-1.16579,-2.8622
5836,khiv15,-1.27537,0.363527,0.986276
5836,khiv16,-0.33636,-1.27078,3.05748
5836,khiv17,-1.32523,-0.602603,1.93379
5836,khiv18,0.681202,-0.633579,-2.08224
5836,khiv19,0.174701,-1.18022,-2.71542
5836,khiv2,-0.489804,0.873105,0.188885
5836,khiv20,-0.0227893,-1.23944,-2.8517
5836,khiv21,0.539656,0.509766,-0.681132
5836,khiv22,0.106666,0.792832,-0.394012
5836,khiv23,0.785882,-0.0365402,-1.40036
5836,khiv24,0.546675,-0.828438,-2.12056
5836,khiv25,0.451927,-0.932537,-2.22346
5836,khiv26,-1.15238,-0.869043,2.33374
5836,khiv27,0.622748,0.396102,-0.885317
5836,khiv28,-1.18644,0.47338,0.874466
5836,khiv29,-1.31184,0.109462,1.18549
5836,khiv3,-1.37507,-0.0203835,1.21711
5836,khiv4,0.779527,-0.341852,-1.80375
5836,khiv5,-1.05038,0.607473,0.72556
5836,khiv6,-0.64864,-1.21121,2.80574
5836,khiv7,-0.913758,-1.07815,2.49996
5836,khiv8,0.744483,0.325372,-1.37443
5836,khiv9,0.740172,0.184715,-1.22798
5837,khiv0,0.345776,-1.03373,-2.30114
5837,khiv1,-0.193647,0.872134,-0.128584
5837,khiv10,-1.40672,-0.293223,1.55676
5837,khiv11,-1.233,0.232968,1.01498
5837,khiv12,0.443606,0.606107,-0.68261
5837,khiv13,-0.78402,0.786028,0.394661
5837,khiv14,0.310156,-1.16992,-2.92482
5837,khiv15,-1.27214,0.368464,1.02992
5837,khiv16,-0.342241,-1.27031,3.10112
5837,khiv17,-1.32735,-0.5971,1.97743
5837,khiv18,0.678342,-0.638739,-2.03859
5837,khiv19,0.169965,-1.18228,-2.77804
5837,khiv2,-0.48479,0.874029,0.126266
5837,khiv20,-0.0276853,-1.24087,-2.91432
5837,khiv21,0.543596,0.506529,-0.743751
5837,khiv22,0.112125,0.790596,-0.350368
5837,khiv23,0.786714,-0.0415711,-1.46297
5837,khiv24,0.543995,-0.832724,-2.18318
5837,khiv25,0.448868,-0.936564,-2.28608
5837,khiv26,-1.15588,-0.865334,2.27112
5837,khiv27,0.625935,0.392141,-0.947935
5837,khiv28,-1.18268,0.477926,0.91811
5837,khiv29,-1.30989,0.114174,1.12287
5837,khiv3,-1.37306,-0.0148369,1.26075
5837,khiv4,0.778196,-0.347599,-1.7601
5837,khiv5,-1.04655,0.610838,0.662941
5837,khiv6,-0.654296,-1.20921,2.86266
5837,khiv7,-0.918503,-1.07464,2.5436
5837,khiv8,0.747095,0.320421,-1.43705
5837,khiv9,0.741811,0.179796,-1.2906
5838,khiv0,0.342354,-1.03751,-2.36376
5838,khiv1,-0.188593,0.871455,-0.191202
5838,khiv10,-1.40666,-0.287324,1.6004
5838,khiv11,-1.22993,0.237895,1.05862
5838,khiv12,0.448115,0.602666,-0.638966
5838,khiv13,-0.778587,0.788325,0.438304
5838,khiv14,0.304844,-1.17321,-2.88118
5838,khiv15,-1.26948,0.372923,0.967301
5838,khiv16,-0.347335,-1.27008,3.03851
5838,khiv17,-1.32934,-0.592406,1.91481
5838,khiv18,0.676019,-0.643279,-2.10121
5838,khiv19,0.164462,-1.1844,-2.73439
5838,khiv2,-0.479834,0.87469,0.050365
5838,khiv20,-0.0325487,-1.24202,-2.99022
5838,khiv21,0.547384,0.502911,-0.819652
5838,khiv22,0.116905,0.788821,-0.412987
5838,khiv23,0.787283,-0.0465377,-1.53888
5838,khiv24,0.54063,-0.837569,-2.13953
5838,khiv25,0.445023,-0.941038,-2.24244
5838,khiv26,-1.15912,-0.861531,2.19522
5838,khiv27,0.628738,0.387739,-0.904292
5838,khiv28,-1.17956,0.481961,0.855491
5838,khiv29,-1.30737,0.119505,1.16651
5838,khiv3,-1.37121,-0.00913156,1.31768
5838,khiv4,0.777211,-0.352602,-1.82272
5838,khiv5,-1.04192,0.614493,0.706584
5838,khiv6,-0.659188,-1.20777,2.80004
5838,khiv7,-0.923446,-1.07124,2.60052
5838,khiv8,0.749224,0.314902,-1.51295
5838,khiv9,0.743471,0.174133,-1.24696
5839,khiv0,0.338353,-1.04106,-2.32011
5839,khiv1,-0.182796,0.870364,-0.147559
5839,khiv10,-1.40679,-0.282226,1.53778
5839,khiv11,-1.22742,0.242293,0.996006
5839,khiv12,0.452176,0.599655,-0.701585
5839,khiv13,-0.773958,0.790466,0.375686
5839,khiv14,0.299483,-1.17637,-2.9438
5839,khiv15,-1.26615,0.377831,1.01094
5839,khiv16,-0.353206,-1.2695,3.08215
5839,khiv17,-1.33136,-0.586863,1.95846
5839,khiv18,0.673062,-0.648383,-2.05757
5839,khiv19,0.158943,-1.18676,-2.67747
5839,khiv2,-0.473945,0.875025,0.0940082
5839,khiv20,-0.0383741,-1.24295,-2.94658
5839,khiv21,0.55084,0.499232,-0.895554
5839,khiv22,0.122321,0.786482,-0.369344
5839,khiv23,0.787509,-0.0524321,-1.49523
5839,khiv24,0.537861,-0.841851,-2.20215
5839,khiv25,0.441829,-0.945013,-2.30506
5839,khiv26,-1.1626,-0.856768,2.23886
5839,khiv27,0.631347,0.383795,-0.966911
5839,khiv28,-1.17572,0.486435,0.899134
5839,khiv29,-1.30534,0.124183,1.10389
5839,khiv3,-1.36967,-0.00333223,1.3746
5839,khiv4,0.77577,-0.358323,-1.77908
5839,khiv5,-1.03734,0.618368,0.76351
5839,khiv6,-0.663909,-1.20612,2.72414
5839,khiv7,-0.9278,-1.06859,2.53791
5839,khiv8,0.750529,0.309099,-1.46931
5839,khiv9,0.745361,0.168425,-1.19003
5840,khiv0,0.334876,-1.04469,-2.38273
5840,khiv1,-0.176865,0.869456,-0.0906329
5840,khiv10,-1.40663,-0.276329,1.58143
5840,khiv11,-1.22426,0.24713,1.03965
5840,khiv12,0.455945,0.596153,-0.657942
5840,khiv13,-0.768482,0.792659,0.419329
5840,khiv14,0.29465,-1.17962,-2.90016
5840,khiv15,-1.2634,0.38227,0.948326
5840,khiv16,-0.358295,-1.26918,3.01953
5840,khiv17,-1.33327,-0.582132,1.89584
5840,khiv18,0.670232,-0.653673,-2.00064
5840,khiv19,0.154294,-1.18898,-2.74009
5840,khiv2,-0.46797,0.875562,0.150934
5840,khiv20,-0.0442649,-1.24409,-2.88965
5840,khiv21,0.554725,0.495837,-0.85191
5840,khiv22,0.127067,0.784617,-0.431962
5840,khiv23,0.787936,-0.0584164,-1.43831
5840,khiv24,0.534442,-0.846509,-2.15851
5840,khiv25,0.438391,-0.949445,-2.26142
5840,khiv26,-1.1663,-0.852042,2.29579
5840,khiv27,0.634063,0.37963,-1.04281
5840,khiv28,-1.17252,0.49041,0.836516
5840,khiv29,-1.30271,0.129464,1.14754
5840,khiv3,-1.36865,0.00166232,1.31198
5840,khiv4,0.77469,-0.363306,-1.8417
5840,khiv5,-1.03363,0.621869,0.700892
5840,khiv6,-0.669316,-1.20377,2.76779
5840,khiv7,-0.932674,-1.06527,2.58155
5840,khiv8,0.752615,0.303953,-1.53192
5840,khiv9,0.747029,0.163288,-1.25265
5841,khiv0,0.330893,-1.04787,-2.33909
5841,khiv1,-0.17179,0.868961,-0.153252
5841,khiv10,-1.40665,-0.27123,1.51881
5841,khiv11,-1.22104,0.252073,1.09658
5841,khiv12,0.459895,0.592733,-0.601016
5841,khiv13,-0.763814,0.794712,0.356711
5841,khiv14,0.289495,-1.18217,-2.96277
5841,khiv15,-1.2601,0.387237,0.991969
5841,khiv16,-0.364154,-1.26849,3.06317
5841,khiv17,-1.33518,-0.576552,1.93948
5841,khiv18,0.668076,-0.658294,-2.06326
5841,khiv19,0.148849,-1.1913,-2.69644
5841,khiv2,-0.462924,0.876295,0.0883156
5841,khiv20,-0.0492115,-1.24532,-2.95227
5841,khiv21,0.558483,0.492231,-0.794984
5841,khiv22,0.132437,0.782175,-0.388319
5841,khiv23,0.788575,-0.0634752,-1.50093
5841,khiv24,0.531621,-0.850647,-2.22113
5841,khiv25,0.435275,-0.953377,-2.32403
5841,khiv26,-1.16965,-0.848203,2.23317
5841,khiv27,0.636681,0.375268,-1.11871
5841,khiv28,-1.16859,0.49481,0.880159
5841,khiv29,-1.30059,0.134103,1.08492
5841,khiv3,-1.3674,0.00650285,1.23608
5841,khiv4,0.773142,-0.368999,-1.79805
5841,khiv5,-1.02915,0.625697,0.744535
5841,khiv6,-0.674892,-1.20155,2.82471
5841,khiv7,-0.93698,-1.06253,2.51893
5841,khiv8,0.754601,0.29859,-1.48828
5841,khiv9,0.748309,0.157957,-1.32855
5842,khiv0,0.327066,-1.05129,-2.40171
5842,khiv1,-0.165956,0.868091,-0.109608
5842,khiv10,-1.40638,-0.265337,1.56245
5842,khiv11,-1.21866,0.256574,1.03396
5842,khiv12,0.464005,0.589849,-0.663634
5842,khiv13,-0.758297,0.796801,0.400354
5842,khiv14,0.284448,-1.18521,-2.91913
5842,khiv15,-1.2568,0.392258,1.04889
5842,khiv16,-0.369235,-1.26806,3.00056
5842,khiv17,-1.33699,-0.571786,1.87686
5842,khiv18,0.665315,-0.663507,-2.01962
5842,khiv19,0.143957,-1.19339,-2.75906
5842,khiv2,-0.45705,0.876846,0.131959
5842,khiv20,-0.0549992,-1.24646,-2.90863
5842,khiv21,0.561818,0.488493,-0.738058
5842,khiv22,0.137147,0.78022,-0.450938
5842,khiv23,0.789018,-0.0693577,-1.45728
5842,khiv24,0.528232,-0.854845,-2.17748
5842,khiv25,0.432325,-0.957792,-2.28039
5842,khiv26,-1.17331,-0.843571,2.27682
5842,khiv27,0.638908,0.37078,-1.19461
5842,khiv28,-1.16475,0.499418,0.937085
5842,khiv29,-1.29787,0.139334,1.12856
5842,khiv3,-1.36579,0.0112365,1.16018
5842,khiv4,0.771765,-0.374838,-1.74113
5842,khiv5,-1.02538,0.629134,0.681916
5842,khiv6,-0.679727,-1.19993,2.76209
5842,khiv7,-0.94179,-1.05912,2.56257
5842,khiv8,0.755992,0.292802,-1.43136
5842,khiv9,0.74972,0.152166,-1.28491
5843,khiv0,0.322922,-1.05502,-2.35806
5843,khiv1,-0.16089,0.867507,-0.172227
5843,khiv10,-1.40631,-0.260238,1.49983
5843,khiv11,-1.2157,0.261485,1.0776
5843,khiv12,0.467963,0.586794,-0.739536
5843,khiv13,-0.753591,0.798764,0.337735
5843,khiv14,0.279026,-1.18854,-2.98175
5843,khiv15,-1.2542,0.396835,0.986276
5843,khiv16,-0.37508,-1.26726,3.0442
5843,khiv17,-1.3388,-0.56617,1.92051
5843,khiv18,0.663078,-0.66809,-2.08224
5843,khiv19,0.138466,-1.19561,-2.71542
5843,khiv2,-0.451992,0.877491,0.0693403
5843,khiv20,-0.0599669,-1.24762,-2.97125
5843,khiv21,0.565479,0.48509,-0.800677
5843,khiv22,0.14247,0.777678,-0.407294
5843,khiv23,0.78957,-0.0744272,-1.5199
5843,khiv24,0.52533,-0.858929,-2.2401
5843,khiv25,0.429134,-0.961665,-2.34301
5843,khiv26,-1.17659,-0.839673,2.2142
5843,khiv27,0.64078,0.366144,-1.27052
5843,khiv28,-1.1617,0.503507,0.874466
5843,khiv29,-1.29527,0.144745,1.18549
5843,khiv3,-1.36347,0.0166599,1.20382
5843,khiv4,0.770867,-0.379857,-1.80375
5843,khiv5,-1.02082,0.632876,0.72556
5843,khiv6,-0.685217,-1.19777,2.80574
5843,khiv7,-0.946044,-1.05631,2.49996
5843,khiv8,0.757146,0.287093,-1.49397
5843,khiv9,0.751387,0.146402,-1.22798
5844,khiv0,0.319298,-1.05857,-2.42068
5844,khiv1,-0.155073,0.866527,-0.128584
5844,khiv10,-1.40592,-0.254352,1.54348
5844,khiv11,-1.2127,0.266557,1.13453
5844,khiv12,0.472346,0.582847,-0.695892
5844,khiv13,-0.748035,0.800749,0.381378
5844,khiv14,0.274152,-1.19168,-2.93811
5844,khiv15,-1.25158,0.401783,1.02992
5844,khiv16,-0.381049,-1.26666,3.10112
5844,khiv17,-1.34052,-0.561371,1.85789
5844,khiv18,0.660219,-0.67325,-2.03859
5844,khiv19,0.133531,-1.19759,-2.77804
5844,khiv2,-0.446109,0.877931,0.112984
5844,khiv20,-0.0657752,-1.24865,-2.9276
5844,khiv21,0.569608,0.480877,-0.757034
5844,khiv22,0.147968,0.775277,-0.350368
5844,khiv23,0.789901,-0.080317,-1.47626
5844,khiv24,0.521716,-0.863506,-2.19646
5844,khiv25,0.425261,-0.965972,-2.29937
5844,khiv26,-1.18016,-0.834972,2.25784
5844,khiv27,0.642561,0.360521,-1.22687
5844,khiv28,-1.15852,0.507376,0.798565
5844,khiv29,-1.29299,0.150291,1.24241
5844,khiv3,-1.36129,0.0222504,1.26075
5844,khiv4,0.769535,-0.385604,-1.7601
5844,khiv5,-1.01699,0.63624,0.662941
5844,khiv6,-0.690023,-1.19607,2.74312
5844,khiv7,-0.950789,-1.0528,2.5436
5844,khiv8,0.759385,0.282115,-1.45033
5844,khiv9,0.753067,0.141584,-1.2906
5845,khiv0,0.314887,-1.06248,-2.37704
5845,khiv1,-0.150019,0.865847,-0.191202
5845,khiv10,-1.40576,-0.249255,1.48086
5845,khiv11,-1.2105,0.27108,1.07191
